date,year,month,city,product_id,product_name,category,sub_category,channel,customer_type,unit_price,sales_qty,revenue,cost,profit,discount,rating
2025-12-25,2025,12,Padangsidimpuan,DT-3001,Tablet Plus,Electronics,Tablet,Retail,Individual,8520431,3,16103614,11323153,4780461,0.37,4.0
2025-12-31,2025,12,Tapanuli Utara,DT-1001,Laptop Pro,Electronics,Laptop,Distributor,Individual,16262112,22,307679159,225341586,82337573,0.14,3.7
2025-10-08,2025,10,Asahan,DT-2001,Smartphone X,Electronics,Smartphone,Online,Individual,9437769,7,56154725,36751798,19402927,0.15,4.1
2025-03-17,2025,3,Simalungun,DT-1002,Laptop Air,Electronics,Laptop,Retail,Individual,13527149,8,84409409,62821695,21587714,0.22,4.1
2025-09-28,2025,9,Simalungun,DT-1002,Laptop Air,Electronics,Laptop,Retail,Individual,14342116,11,132521151,83705734,48815417,0.16,4.2
2025-11-29,2025,11,Pematangsiantar,DT-4001,Smartwatch,Wearables,Smartwatch,Online,Individual,3676442,6,13235191,8810742,4424449,0.4,4.1
2025-11-25,2025,11,Mandailing Natal,DT-2002,Smartphone Lite,Electronics,Smartphone,Retail,Individual,6636524,14,71541728,53375236,18166492,0.23,3.9
2025-08-01,2025,8,Karo,DT-1001,Laptop Pro,Electronics,Laptop,Retail,Individual,18406571,3,41414784,29852550,11562234,0.25,3.9
2025-03-18,2025,3,Pematangsiantar,DT-3001,Tablet Plus,Electronics,Tablet,Retail,Business,6700071,14,68474725,47403671,21071054,0.27,3.6
2025-12-16,2025,12,Binjai,DT-4001,Smartwatch,Wearables,Smartwatch,Retail,Individual,2507233,17,27704924,19103022,8601902,0.35,4.8
2025-07-02,2025,7,Deli Serdang,DT-1001,Laptop Pro,Electronics,Laptop,Retail,Individual,16847465,9,90976311,58168430,32807881,0.4,3.8
2025-11-22,2025,11,Binjai,DT-2001,Smartphone X,Electronics,Smartphone,Online,Individual,11487607,8,60654564,48736371,11918193,0.34,4.7
2025-02-03,2025,2,Karo,DT-4001,Smartwatch,Wearables,Smartwatch,Retail,Individual,3836814,12,41437591,27471988,13965603,0.1,4.5
2025-03-18,2025,3,Karo,DT-4001,Smartwatch,Wearables,Smartwatch,Online,Individual,3481402,7,16327775,11328016,4999759,0.33,4.6
2025-04-22,2025,4,Pematangsiantar,DT-1002,Laptop Air,Electronics,Laptop,Retail,Individual,12392740,14,163088458,103787039,59301419,0.06,4.8
2025-06-23,2025,6,Sibolga,DT-1002,Laptop Air,Electronics,Laptop,Online,Individual,14435170,8,57740680,45106675,12634005,0.5,3.8
2025-11-16,2025,11,Karo,DT-3001,Tablet Plus,Electronics,Tablet,Retail,Individual,6141205,15,75536821,61154130,14382691,0.18,4.3
2025-02-09,2025,2,Medan,DT-1002,Laptop Air,Electronics,Laptop,Distributor,Individual,10530533,40,408584680,328220839,80363841,0.03,4.2
2025-11-01,2025,11,Padangsidimpuan,DT-1001,Laptop Pro,Electronics,Laptop,Retail,Business,17597447,13,178438112,122108999,56329113,0.22,4.2
2025-08-15,2025,8,Tebing Tinggi,DT-3001,Tablet Plus,Electronics,Tablet,Retail,Individual,7398879,4,26931919,21697293,5234626,0.09,4.9
2025-06-05,2025,6,Mandailing Natal,DT-3001,Tablet Plus,Electronics,Tablet,Retail,Individual,5909522,7,26474658,19986296,6488362,0.36,4.4
2025-07-11,2025,7,Gunungsitoli,DT-3001,Tablet Plus,Electronics,Tablet,Retail,Individual,8368775,11,72724654,49022505,23702149,0.21,4.8
2025-09-14,2025,9,Karo,DT-2002,Smartphone Lite,Electronics,Smartphone,Retail,Individual,5708540,10,49664298,39483742,10180556,0.13,4.1
2025-01-02,2025,1,Simalungun,DT-1002,Laptop Air,Electronics,Laptop,Online,Business,13196276,6,44339487,31496188,12843299,0.44,4.7
2025-01-31,2025,1,Langkat,DT-2002,Smartphone Lite,Electronics,Smartphone,Distributor,Individual,4356566,24,98284128,59203774,39080354,0.06,4.4
2025-11-29,2025,11,Medan,DT-3001,Tablet Plus,Electronics,Tablet,Retail,Individual,5829706,9,41449209,27060925,14388284,0.21,4.0
2025-09-30,2025,9,Mandailing Natal,DT-1002,Laptop Air,Electronics,Laptop,Online,Individual,12100786,7,69458511,54330035,15128476,0.18,4.6
2025-01-28,2025,1,Medan,DT-2001,Smartphone X,Electronics,Smartphone,Retail,Business,10304078,8,62648794,49818356,12830438,0.24,3.9
2025-06-02,2025,6,Tapanuli Utara,DT-1001,Laptop Pro,Electronics,Laptop,Distributor,Individual,15907794,53,674490465,463378806,211111659,0.2,4.4
2025-07-18,2025,7,Sibolga,DT-2001,Smartphone X,Electronics,Smartphone,Online,Individual,10138681,6,30416043,20590092,9825951,0.5,3.8
2025-01-25,2025,1,Langkat,DT-1002,Laptop Air,Electronics,Laptop,Distributor,Individual,11397368,37,383749380,230255393,153493987,0.09,4.8
2025-11-12,2025,11,Padangsidimpuan,DT-2002,Smartphone Lite,Electronics,Smartphone,Distributor,Individual,6057721,26,146475693,99552106,46923587,0.07,4.6
2025-12-28,2025,12,Karo,DT-2002,Smartphone Lite,Electronics,Smartphone,Retail,Individual,3822443,5,11658451,8391466,3266985,0.39,3.7
2025-07-30,2025,7,Gunungsitoli,DT-1001,Laptop Pro,Electronics,Laptop,Retail,Business,17237478,5,58607425,36278362,22329063,0.32,4.5
2025-12-16,2025,12,Langkat,DT-3001,Tablet Plus,Electronics,Tablet,Retail,Individual,6931833,26,127961637,96483332,31478305,0.29,4.8
2025-10-08,2025,10,Deli Serdang,DT-4001,Smartwatch,Wearables,Smartwatch,Retail,Individual,2813198,15,32070457,20636796,11433661,0.24,4.0
2025-08-30,2025,8,Langkat,DT-2001,Smartphone X,Electronics,Smartphone,Retail,Individual,11012346,6,54841483,39245413,15596070,0.17,4.7
2025-02-07,2025,2,Tanjungbalai,DT-3001,Tablet Plus,Electronics,Tablet,Retail,Individual,7405406,13,75090816,47742959,27347857,0.22,3.8
2025-03-12,2025,3,Deli Serdang,DT-1001,Laptop Pro,Electronics,Laptop,Online,Individual,16693537,11,91814453,64827490,26986963,0.5,3.6
2025-05-17,2025,5,Deli Serdang,DT-1001,Laptop Pro,Electronics,Laptop,Retail,Individual,16467029,7,88757286,63595114,25162172,0.23,4.6
2025-03-08,2025,3,Pematangsiantar,DT-1001,Laptop Pro,Electronics,Laptop,Distributor,Individual,15742268,59,752322987,487386621,264936366,0.19,3.7
2025-03-01,2025,3,Tapanuli Utara,DT-3001,Tablet Plus,Electronics,Tablet,Distributor,Individual,7797886,41,242982127,170185488,72796639,0.24,4.6
2025-04-09,2025,4,Deli Serdang,DT-2001,Smartphone X,Electronics,Smartphone,Retail,Individual,11996593,11,109528894,87369714,22159180,0.17,4.5
2025-08-27,2025,8,Deli Serdang,DT-2002,Smartphone Lite,Electronics,Smartphone,Online,Individual,5267837,1,4214269,2553915,1660354,0.2,3.6
2025-06-29,2025,6,Tanjungbalai,DT-1001,Laptop Pro,Electronics,Laptop,Online,Business,18713834,7,78598102,58577651,20020451,0.4,3.9
2025-03-20,2025,3,Padangsidimpuan,DT-2002,Smartphone Lite,Electronics,Smartphone,Retail,Individual,4994192,9,33261318,25924167,7337151,0.26,4.1
2025-01-14,2025,1,Simalungun,DT-1002,Laptop Air,Electronics,Laptop,Retail,Individual,13386781,4,44444112,31242494,13201618,0.17,3.9
2025-09-21,2025,9,Padangsidimpuan,DT-3001,Tablet Plus,Electronics,Tablet,Online,Individual,5941192,2,7485901,4693579,2792322,0.37,3.5
2025-08-11,2025,8,Padangsidimpuan,DT-1002,Laptop Air,Electronics,Laptop,Retail,Individual,12927403,15,157067946,123448047,33619899,0.19,4.5
2025-10-05,2025,10,Asahan,DT-1001,Laptop Pro,Electronics,Laptop,Distributor,Individual,18260321,22,389675250,250965330,138709920,0.03,4.7
2025-03-03,2025,3,Tapanuli Utara,DT-1001,Laptop Pro,Electronics,Laptop,Distributor,Individual,18674737,23,373681487,304559682,69121805,0.13,3.9
2025-09-13,2025,9,Tanjungbalai,DT-2001,Smartphone X,Electronics,Smartphone,Retail,Individual,9960293,8,74901403,52094808,22806595,0.06,3.8
2025-02-16,2025,2,Gunungsitoli,DT-2001,Smartphone X,Electronics,Smartphone,Retail,Individual,13548024,9,104861705,72450585,32411120,0.14,4.6
2025-07-10,2025,7,Tebing Tinggi,DT-3001,Tablet Plus,Electronics,Tablet,Online,Individual,7056389,1,3528194,2561258,966936,0.5,4.1
2025-10-28,2025,10,Binjai,DT-1002,Laptop Air,Electronics,Laptop,Online,Individual,10724988,1,6434992,4627065,1807927,0.4,3.8
2025-03-10,2025,3,Deli Serdang,DT-1002,Laptop Air,Electronics,Laptop,Retail,Individual,13982408,9,100673337,66643833,34029504,0.2,4.1
2025-05-14,2025,5,Sibolga,DT-1002,Laptop Air,Electronics,Laptop,Retail,Individual,14012114,6,70621054,46048917,24572137,0.16,4.6
2025-05-17,2025,5,Mandailing Natal,DT-1001,Laptop Pro,Electronics,Laptop,Distributor,Individual,17540191,12,204167823,152633850,51533973,0.03,4.7
2025-08-29,2025,8,Asahan,DT-1001,Laptop Pro,Electronics,Laptop,Retail,Individual,17187088,6,81466797,60101346,21365451,0.21,4.2
2025-03-12,2025,3,Pematangsiantar,DT-2001,Smartphone X,Electronics,Smartphone,Online,Individual,12132448,7,46709924,29574290,17135634,0.45,3.9
2025-12-19,2025,12,Karo,DT-4001,Smartwatch,Wearables,Smartwatch,Online,Individual,3008701,9,17871683,13187104,4684579,0.34,4.1
2025-04-06,2025,4,Karo,DT-1001,Laptop Pro,Electronics,Laptop,Online,Individual,15018270,7,60974176,37814666,23159510,0.42,3.6
2025-05-22,2025,5,Medan,DT-1001,Laptop Pro,Electronics,Laptop,Online,Individual,18338408,4,44745715,31605874,13139841,0.39,4.1
2025-02-07,2025,2,Medan,DT-3001,Tablet Plus,Electronics,Tablet,Retail,Individual,7369577,15,84013177,62698377,21314800,0.24,4.6
2025-03-19,2025,3,Tebing Tinggi,DT-3001,Tablet Plus,Electronics,Tablet,Retail,Individual,7468557,4,23600640,15080564,8520076,0.21,4.9
2025-12-19,2025,12,Mandailing Natal,DT-4001,Smartwatch,Wearables,Smartwatch,Distributor,Individual,4335715,44,154524882,95562005,58962877,0.19,4.1
2025-08-31,2025,8,Karo,DT-2001,Smartphone X,Electronics,Smartphone,Online,Individual,11101482,4,33748505,20597168,13151337,0.24,4.3
2025-11-27,2025,11,Tebing Tinggi,DT-2001,Smartphone X,Electronics,Smartphone,Distributor,Individual,8998344,10,81884930,56886643,24998287,0.09,3.8
2025-03-14,2025,3,Asahan,DT-2001,Smartphone X,Electronics,Smartphone,Distributor,Individual,8941013,55,413074800,256618858,156455942,0.16,3.9
2025-11-11,2025,11,Tapanuli Utara,DT-1001,Laptop Pro,Electronics,Laptop,Online,Individual,15886502,5,49248156,35188187,14059969,0.38,4.1
2025-07-18,2025,7,Tebing Tinggi,DT-4001,Smartwatch,Wearables,Smartwatch,Online,Individual,2194971,7,8296990,6770706,1526284,0.46,4.3
2025-07-25,2025,7,Tebing Tinggi,DT-4001,Smartwatch,Wearables,Smartwatch,Online,Business,3704060,11,26076582,15870403,10206179,0.36,3.6
2025-03-13,2025,3,Padangsidimpuan,DT-4001,Smartwatch,Wearables,Smartwatch,Retail,Individual,3505940,5,11569601,8450780,3118821,0.34,4.7
2025-11-01,2025,11,Simalungun,DT-1001,Laptop Pro,Electronics,Laptop,Retail,Individual,17286416,11,178741541,137170574,41570967,0.06,3.8
2025-08-30,2025,8,Karo,DT-3001,Tablet Plus,Electronics,Tablet,Retail,Individual,6954051,7,40403036,31689089,8713947,0.17,4.4
2025-10-07,2025,10,Tanjungbalai,DT-3001,Tablet Plus,Electronics,Tablet,Online,Business,7819048,7,42692002,27588764,15103238,0.22,3.6
2025-09-08,2025,9,Gunungsitoli,DT-1002,Laptop Air,Electronics,Laptop,Retail,Individual,14231493,11,139326316,99895659,39430657,0.11,4.9
2025-09-07,2025,9,Mandailing Natal,DT-2001,Smartphone X,Electronics,Smartphone,Online,Individual,13192322,6,48283898,31079306,17204592,0.39,5.0
2025-06-13,2025,6,Pematangsiantar,DT-3001,Tablet Plus,Electronics,Tablet,Retail,Individual,6405838,15,63417796,39304504,24113292,0.34,4.1
2025-02-28,2025,2,Tapanuli Utara,DT-3001,Tablet Plus,Electronics,Tablet,Online,Individual,8569294,5,29992528,22517108,7475420,0.3,4.6
2025-06-22,2025,6,Sibolga,DT-4001,Smartwatch,Wearables,Smartwatch,Retail,Individual,4183996,8,21756779,15490446,6266333,0.35,4.9
2025-09-14,2025,9,Deli Serdang,DT-3001,Tablet Plus,Electronics,Tablet,Retail,Business,6984945,5,28638274,19903047,8735227,0.18,4.3
2025-11-12,2025,11,Mandailing Natal,DT-3001,Tablet Plus,Electronics,Tablet,Online,Individual,6320671,5,22122348,17656983,4465365,0.3,5.0
2025-03-31,2025,3,Tebing Tinggi,DT-2001,Smartphone X,Electronics,Smartphone,Online,Individual,8952777,7,47002079,33854305,13147774,0.25,4.4
2025-03-06,2025,3,Tebing Tinggi,DT-2001,Smartphone X,Electronics,Smartphone,Retail,Individual,8365007,13,89170974,66055030,23115944,0.18,4.8
2025-10-19,2025,10,Gunungsitoli,DT-3001,Tablet Plus,Electronics,Tablet,Online,Individual,8017995,8,43617892,27628949,15988943,0.32,4.3
2025-08-27,2025,8,Padangsidimpuan,DT-2001,Smartphone X,Electronics,Smartphone,Retail,Individual,9560678,6,51054020,32871858,18182162,0.11,3.9
2025-06-01,2025,6,Karo,DT-4001,Smartwatch,Wearables,Smartwatch,Distributor,Individual,4189791,22,70975059,53213843,17761216,0.23,3.5
2025-04-24,2025,4,Binjai,DT-2002,Smartphone Lite,Electronics,Smartphone,Distributor,Individual,4108030,23,89760455,73559691,16200764,0.05,3.8
2025-05-08,2025,5,Mandailing Natal,DT-1001,Laptop Pro,Electronics,Laptop,Retail,Individual,16953669,2,30855677,22813494,8042183,0.09,4.1
2025-04-02,2025,4,Simalungun,DT-2002,Smartphone Lite,Electronics,Smartphone,Retail,Business,6496426,3,15006744,9098738,5908006,0.23,4.0
2025-09-19,2025,9,Padangsidimpuan,DT-1002,Laptop Air,Electronics,Laptop,Online,Individual,14199505,4,33510831,20116986,13393845,0.41,3.7
2025-06-21,2025,6,Medan,DT-2002,Smartphone Lite,Electronics,Smartphone,Online,Business,4005409,9,23431642,18655024,4776618,0.35,4.1
2025-03-07,2025,3,Simalungun,DT-3001,Tablet Plus,Electronics,Tablet,Retail,Individual,5555573,19,72833562,56643552,16190010,0.31,4.5
2025-12-02,2025,12,Langkat,DT-2002,Smartphone Lite,Electronics,Smartphone,Retail,Individual,4306335,10,35311947,23631138,11680809,0.18,4.2
2025-05-27,2025,5,Padangsidimpuan,DT-1001,Laptop Pro,Electronics,Laptop,Retail,Business,16780765,14,190293875,119327447,70966428,0.19,3.8
2025-08-29,2025,8,Sibolga,DT-2001,Smartphone X,Electronics,Smartphone,Retail,Individual,9590788,11,94948801,71500485,23448316,0.1,3.6
2025-01-20,2025,1,Tapanuli Utara,DT-2001,Smartphone X,Electronics,Smartphone,Online,Individual,12225792,1,6846443,4168429,2678014,0.44,3.5
2025-02-28,2025,2,Gunungsitoli,DT-4001,Smartwatch,Wearables,Smartwatch,Retail,Individual,4410596,11,39783575,30025281,9758294,0.18,4.5
2025-01-31,2025,1,Deli Serdang,DT-2001,Smartphone X,Electronics,Smartphone,Online,Individual,10237661,5,34808047,26934104,7873943,0.32,4.5
2025-12-10,2025,12,Simalungun,DT-2001,Smartphone X,Electronics,Smartphone,Retail,Individual,9312214,17,94984582,71777959,23206623,0.4,3.6
2025-05-04,2025,5,Tebing Tinggi,DT-2001,Smartphone X,Electronics,Smartphone,Online,Individual,10427719,2,16058687,11773428,4285259,0.23,4.8
2025-01-02,2025,1,Medan,DT-1001,Laptop Pro,Electronics,Laptop,Online,Business,15229509,8,68228200,49169971,19058229,0.44,3.9
2025-08-14,2025,8,Deli Serdang,DT-4001,Smartwatch,Wearables,Smartwatch,Retail,Individual,3141496,13,37980686,29537247,8443439,0.07,3.9
2025-12-29,2025,12,Asahan,DT-1002,Laptop Air,Electronics,Laptop,Online,Individual,11320068,3,16980102,12453909,4526193,0.5,4.0
2025-09-07,2025,9,Tebing Tinggi,DT-4001,Smartwatch,Wearables,Smartwatch,Retail,Individual,3765339,10,28616576,22276124,6340452,0.24,4.6
2025-08-19,2025,8,Langkat,DT-3001,Tablet Plus,Electronics,Tablet,Retail,Business,7701487,4,28341472,18185145,10156327,0.08,4.8
2025-04-13,2025,4,Asahan,DT-4001,Smartwatch,Wearables,Smartwatch,Distributor,Individual,3564627,29,98205473,72483969,25721504,0.05,4.9
2025-03-30,2025,3,Medan,DT-2002,Smartphone Lite,Electronics,Smartphone,Online,Individual,3414114,6,11061729,8781160,2280569,0.46,3.6
2025-10-04,2025,10,Gunungsitoli,DT-4001,Smartwatch,Wearables,Smartwatch,Distributor,Individual,4200143,39,158891409,96700648,62190761,0.03,3.7
2025-04-26,2025,4,Binjai,DT-1001,Laptop Pro,Electronics,Laptop,Retail,Individual,18680881,15,235379100,157018538,78360562,0.16,4.1
2025-09-21,2025,9,Padangsidimpuan,DT-1002,Laptop Air,Electronics,Laptop,Online,Individual,11222463,7,43992054,34476051,9516003,0.44,4.9
2025-08-23,2025,8,Simalungun,DT-2001,Smartphone X,Electronics,Smartphone,Retail,Individual,9648538,11,90213830,65773386,24440444,0.15,4.4
2025-11-15,2025,11,Medan,DT-2002,Smartphone Lite,Electronics,Smartphone,Retail,Individual,3746723,2,5994756,4758303,1236453,0.2,3.9
2025-02-06,2025,2,Medan,DT-2002,Smartphone Lite,Electronics,Smartphone,Retail,Business,5616393,12,60657044,43906972,16750072,0.1,4.8
2025-05-27,2025,5,Binjai,DT-1002,Laptop Air,Electronics,Laptop,Distributor,Individual,14431796,24,325581317,209645867,115935450,0.06,4.1
2025-04-06,2025,4,Tapanuli Utara,DT-4001,Smartwatch,Wearables,Smartwatch,Retail,Individual,4126313,8,31029873,18926363,12103510,0.06,4.4
2025-05-25,2025,5,Gunungsitoli,DT-1002,Laptop Air,Electronics,Laptop,Distributor,Individual,14269315,19,260272305,203270946,57001359,0.04,4.4
2025-11-07,2025,11,Tapanuli Utara,DT-1002,Laptop Air,Electronics,Laptop,Retail,Individual,14081549,14,165599016,114723917,50875099,0.16,4.0
2025-11-24,2025,11,Sibolga,DT-2002,Smartphone Lite,Electronics,Smartphone,Distributor,Individual,5488561,41,213779450,129098833,84680617,0.05,4.8
2025-06-14,2025,6,Tanjungbalai,DT-1001,Laptop Pro,Electronics,Laptop,Online,Individual,15526755,13,106979341,69753980,37225361,0.47,4.0
2025-07-23,2025,7,Tebing Tinggi,DT-1001,Laptop Pro,Electronics,Laptop,Retail,Business,16440850,15,150433777,111257821,39175956,0.39,4.7
2025-12-15,2025,12,Padangsidimpuan,DT-3001,Tablet Plus,Electronics,Tablet,Retail,Individual,6378386,12,52813036,43281945,9531091,0.31,3.6
2025-08-08,2025,8,Tebing Tinggi,DT-3001,Tablet Plus,Electronics,Tablet,Online,Individual,8075842,6,29073031,19114897,9958134,0.4,4.1
2025-02-17,2025,2,Tapanuli Utara,DT-1001,Laptop Pro,Electronics,Laptop,Retail,Individual,16952666,7,91374869,71681397,19693472,0.23,3.5
2025-03-12,2025,3,Deli Serdang,DT-4001,Smartwatch,Wearables,Smartwatch,Distributor,Individual,3090461,58,155944662,125555229,30389433,0.13,4.3
2025-12-24,2025,12,Pematangsiantar,DT-1001,Laptop Pro,Electronics,Laptop,Online,Individual,17980108,1,10608263,7025597,3582666,0.41,4.9
2025-04-12,2025,4,Binjai,DT-1001,Laptop Pro,Electronics,Laptop,Online,Individual,14808425,2,19250952,14039364,5211588,0.35,3.6
2025-04-24,2025,4,Simalungun,DT-1001,Laptop Pro,Electronics,Laptop,Retail,Individual,16100556,7,90163113,54890244,35272869,0.2,5.0
2025-11-30,2025,11,Mandailing Natal,DT-1001,Laptop Pro,Electronics,Laptop,Online,Individual,18670184,3,37527069,23575087,13951982,0.33,4.8
2025-06-26,2025,6,Tanjungbalai,DT-2001,Smartphone X,Electronics,Smartphone,Online,Individual,8746408,2,10670617,7026109,3644508,0.39,3.9
2025-04-21,2025,4,Medan,DT-3001,Tablet Plus,Electronics,Tablet,Online,Individual,7794246,5,28059285,20136878,7922407,0.28,4.3
2025-01-18,2025,1,Tanjungbalai,DT-2001,Smartphone X,Electronics,Smartphone,Retail,Individual,12539716,15,174929038,123580592,51348446,0.07,4.1
2025-09-26,2025,9,Pematangsiantar,DT-1001,Laptop Pro,Electronics,Laptop,Distributor,Individual,18335516,25,421716868,255837725,165879143,0.08,4.5
2025-11-07,2025,11,Medan,DT-2001,Smartphone X,Electronics,Smartphone,Online,Individual,8830950,5,30466777,22258455,8208322,0.31,4.1
2025-01-30,2025,1,Binjai,DT-1002,Laptop Air,Electronics,Laptop,Retail,Individual,10549658,11,99799764,64872581,34927183,0.14,4.7
2025-08-07,2025,8,Gunungsitoli,DT-1002,Laptop Air,Electronics,Laptop,Online,Individual,12552126,2,16317763,10120154,6197609,0.35,4.6
2025-10-06,2025,10,Simalungun,DT-2001,Smartphone X,Electronics,Smartphone,Retail,Individual,8393130,11,71089811,50536492,20553319,0.23,4.4
2025-01-18,2025,1,Simalungun,DT-2002,Smartphone Lite,Electronics,Smartphone,Retail,Business,3996450,9,31651884,24130468,7521416,0.12,5.0
2025-10-29,2025,10,Simalungun,DT-4001,Smartwatch,Wearables,Smartwatch,Retail,Individual,2602128,5,12360108,8512704,3847404,0.05,4.3
2025-01-09,2025,1,Padangsidimpuan,DT-2002,Smartphone Lite,Electronics,Smartphone,Retail,Individual,6165421,2,9248131,6724170,2523961,0.25,4.4
2025-11-03,2025,11,Tebing Tinggi,DT-4001,Smartwatch,Wearables,Smartwatch,Retail,Individual,3228736,10,24861267,17111168,7750099,0.23,3.9
2025-11-24,2025,11,Binjai,DT-2002,Smartphone Lite,Electronics,Smartphone,Online,Individual,3974322,6,15499855,10649662,4850193,0.35,4.3
2025-06-26,2025,6,Langkat,DT-1001,Laptop Pro,Electronics,Laptop,Online,Individual,15734602,9,82134622,56327202,25807420,0.42,5.0
2025-12-05,2025,12,Medan,DT-1002,Laptop Air,Electronics,Laptop,Distributor,Business,11698156,55,546888793,331627798,215260995,0.15,4.5
2025-02-03,2025,2,Tanjungbalai,DT-4001,Smartwatch,Wearables,Smartwatch,Online,Individual,3106127,4,10436586,8143449,2293137,0.16,4.7
2025-05-15,2025,5,Deli Serdang,DT-3001,Tablet Plus,Electronics,Tablet,Online,Individual,5047792,8,27863811,21653970,6209841,0.31,3.7
2025-01-20,2025,1,Tebing Tinggi,DT-2001,Smartphone X,Electronics,Smartphone,Retail,Individual,8944754,9,60377089,44756048,15621041,0.25,4.3
2025-04-30,2025,4,Binjai,DT-3001,Tablet Plus,Electronics,Tablet,Online,Individual,7573985,5,20828458,12917907,7910551,0.45,4.5
2025-05-07,2025,5,Langkat,DT-1002,Laptop Air,Electronics,Laptop,Retail,Individual,13647141,7,83111088,60024522,23086566,0.13,3.5
2025-03-29,2025,3,Langkat,DT-4001,Smartwatch,Wearables,Smartwatch,Retail,Individual,3604425,12,33737418,24551016,9186402,0.22,4.3
2025-06-18,2025,6,Deli Serdang,DT-1002,Laptop Air,Electronics,Laptop,Online,Individual,11789584,8,47158336,30771816,16386520,0.5,4.9
